private_qid,question,cluster_id,train_lex_qid,train_lex_sim,train_lex_question,train_emb_qid,train_emb_sim,train_emb_question,public_lex_qid,public_lex_sim,public_lex_question,public_emb_qid,public_emb_sim,public_emb_question,hist_cal_a_lex_qid,hist_cal_a_lex_sim,hist_cal_a_lex_question,hist_cal_a_emb_qid,hist_cal_a_emb_sim,hist_cal_a_emb_question,hist_cal_b_lex_qid,hist_cal_b_lex_sim,hist_cal_b_lex_question,hist_cal_b_emb_qid,hist_cal_b_emb_sim,hist_cal_b_emb_question,hist_cal_c_lex_qid,hist_cal_c_lex_sim,hist_cal_c_lex_question,hist_cal_c_emb_qid,hist_cal_c_emb_sim,hist_cal_c_emb_question,hist_cal_d_lex_qid,hist_cal_d_lex_sim,hist_cal_d_lex_question,hist_cal_d_emb_qid,hist_cal_d_emb_sim,hist_cal_d_emb_question
120940,Chi phí xin phép thì đơn vị nào chịu trách nhiệm thanh toán?,14,94678,0.32847166,Cấp ủy cấp huyện chịu trách nhiệm trước cơ quan nào?,159426,0.46983543,Thực hiện thủ tục cấp giấy phép để xây dựng cơ sở bức xạ phải nộp lệ phí bao nhiêu?,78004,0.34822351,Những người nào không được làm kế toán?,159572,0.46948937,Cơ quan có thẩm quyền cấp giấy phép xây dựng có trách nhiệm gì theo quy định?,91122,0.28521454,Trong quản lý cán cân thanh toán quốc tế của Việt Nam thì Ngân hàng Nhà nước có những trách nhiệm nào?,45252,0.31874496,"Hồ sơ đề nghị cấp, cấp lại Giấy phép kinh doanh như thế nào?",94678,0.32847166,Cấp ủy cấp huyện chịu trách nhiệm trước cơ quan nào?,146150,0.36141288,Giấy phép cho các hoạt động trong phạm vi bảo vệ công trình thủy lợi được cấp dựa trên những căn cứ nào?,117286,0.20598722,Xin thị thực cho chuyên gia nước ngoài vào làm việc tại Việt Nam với thời hạn 06 tháng thì có cần phải xin Giấy phép lao động không?,117286,0.26941809,Xin thị thực cho chuyên gia nước ngoài vào làm việc tại Việt Nam với thời hạn 06 tháng thì có cần phải xin Giấy phép lao động không?,123688,0.24495119,Phó Trưởng Ban Thanh tra nhân dân Cơ quan Bộ Công Thương có trách nhiệm như thế nào?,110248,0.37261689,Giấy phép mua bán nguyên liệu thuốc lá có thời hạn bao lâu?
50684,Trình tự điều chỉnh chủ trương đầu tư dự án PPP di dân tái định cư 20.000 người ở miền núi khi thay đổi quy mô thực hiện như thế nào?,7,16580,0.51682788,Cơ quan nào có quyền quyết định điều chỉnh chủ trương đầu tư dự án PPP khi thay đổi địa điểm của dự án?,16580,0.70930326,Cơ quan nào có quyền quyết định điều chỉnh chủ trương đầu tư dự án PPP khi thay đổi địa điểm của dự án?,54610,0.26364124,Thành phần hồ sơ đề nghị điều chỉnh dự án đầu tư trong trường hợp tách dự án đầu tư gồm những gì?,54610,0.46423042,Thành phần hồ sơ đề nghị điều chỉnh dự án đầu tư trong trường hợp tách dự án đầu tư gồm những gì?,46868,0.20220113,Điều kiện xác định dự án đầu tư có sử dụng đất là gì?,46868,0.25304684,Điều kiện xác định dự án đầu tư có sử dụng đất là gì?,167382,0.26375526,Việc điều chỉnh quy hoạch đê điều được quy định thế nào?,167382,0.38149548,Việc điều chỉnh quy hoạch đê điều được quy định thế nào?,74932,0.29244232,Tập trung xây dựng và chỉnh đốn Đảng trong sạch khi thực hiện chương trình phát triển kinh tế xã hội vùng trung du và miền núi Bắc bộ?,161486,0.32117695,"Việc thực hiện trợ cấp gạo thuộc tiểu dự án 1, dự án 3 Chương trình mục tiêu quốc gia phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021-2025 được quy định như thế nào?",40352,0.31457019,Thời gian quyết định điều chỉnh chủ trương đầu tư dự án đường giao thông có tổng mức đầu tư từ 1500 tỷ đồng trở lên là trong bao lâu?,40352,0.58415455,Thời gian quyết định điều chỉnh chủ trương đầu tư dự án đường giao thông có tổng mức đầu tư từ 1500 tỷ đồng trở lên là trong bao lâu?
18702,"Việc cấp Giấy chứng nhận chức danh tư pháp cho Thư ký Tòa án nhân dân tối cao được thực hiện theo trình tự, thủ tục như thế nào?",8,124982,0.53488380,Ban Thư ký Tòa án nhân dân tối cao làm việc theo chế độ gì?,121418,0.66479182,"Nhiệm vụ, quyền hạn của Thư ký Tòa án nhân dân tối cao được quy định thế nào?",72478,0.43209666,"Trình tự, thủ tục ký kết thỏa thuận quốc tế nhân danh cơ quan cấp tỉnh của tổ chức như thế nào?",130564,0.47087657,Cấp phiếu lý lịch tư pháp có phải chờ lâu không?,124982,0.53488380,Ban Thư ký Tòa án nhân dân tối cao làm việc theo chế độ gì?,124982,0.56966072,Ban Thư ký Tòa án nhân dân tối cao làm việc theo chế độ gì?,151114,0.23098761,Giấy phép lái xe được pháp luật quy định như thế nào?,51272,0.35517612,Cục Trợ giúp pháp lý thuộc Bộ Tư pháp có những tổ chức trực thuộc nào giúp Cục trưởng thực hiện chức năng quản lý nhà nước?,8476,0.47303665,Cơ cấu tổ chức của Tòa án nhân dân cấp cao được pháp luật quy định như thế nào?,139500,0.45522481,Hồ sơ đăng ký tham gia khóa đào tạo nghiệp vụ Thư ký Tòa án năm 2022 bao gồm gì?,130298,0.40386659,Thủ tục cấp giấy chứng nhận đăng ký đầu tư điều chỉnh trong hoạt động dầu khí được thực hiện như thế nào?,96600,0.45862615,Thẩm quyền bổ nhiệm vào ngạch Thanh tra viên chính khi thi nâng ngạch được quy định ra sao?
150974,Lịch tuyển sinh vào lớp 6 trường trung học phổ thông Chuyên Hà Nội - Amsterdam năm học 2022 - 2023?,11,94980,0.41847801,Chuẩn bị hồ sơ dự thi tuyển sinh lớp 10 THPT tại Hà Nội năm học 2022-2023,94980,0.67729557,Chuẩn bị hồ sơ dự thi tuyển sinh lớp 10 THPT tại Hà Nội năm học 2022-2023,32816,0.46649075,Nguyên tắc tuyển sinh vào lớp đầu cấp trường chuyên là gì?,54112,0.61299860,Thời gian thi tuyển sinh vào lớp 10 trên địa bàn TP. Hồ Chí Minh sẽ được diễn ra vào ngày nào?,62820,0.30391097,Mức trần học phí từ năm học 2022 - 2023 đến năm học 2025 - 2026 đối với cơ sở giáo dục nghề nghiệp công lập cần đảm bảo những gì?,62820,0.37165654,Mức trần học phí từ năm học 2022 - 2023 đến năm học 2025 - 2026 đối với cơ sở giáo dục nghề nghiệp công lập cần đảm bảo những gì?,28788,0.15478098,Giảng viên huấn luyện nội dung lý thuyết chuyên ngành về an toàn vệ sinh lao động trong Bộ Quốc phòng cần đáp ứng tiêu chuẩn gì về chuyên môn nghiệp vụ?,27322,0.47287169,Hồ sơ đăng ký thi THPT quốc gia 2023 mới nhất?,16774,0.21684885,Trường THPT thực hiện việc thu học phí với học sinh bao nhiêu tháng trong năm và có được phép thu một lần hay không?,94802,0.37753898,Chế độ cử tuyển trong nhà trường được hiểu như thế nào?,155142,0.32579774,Công dân nam có chiều cao bao nhiêu được tuyển chọn vào Công an nhân dân năm 2023?,40366,0.52232265,"Tuyển sinh vào lớp 1 Chương trình Dạy và học các môn Toán, Khoa học và Tiếng Anh tích hợp chương trình Anh và Việt Nam được triển khai như thế nào?"
29388,Điểm đấu nối trong hệ thống điện phân phối có phải là ranh giới phân định tài sản của đơn vị phân phối điện với khách hàng hay không?,20,60672,0.36114240,Nếu chưa thực hiện phân định ranh giới rừng trên thực địa tiến hành phân định ranh giới rừng theo trình tự như thế nào?,129920,0.54732823,Đơn vị cấp nước có phải thiết lập các điểm đấu nối vào mạng lưới cấp nước cho mỗi khách hàng sử dụng nước không?,129228,0.35272312,Thương nhân đầu mối kinh doanh xăng dầu có bắt buộc phải đăng ký hệ thống phân phối xăng dầu của mình hay không?,129228,0.33369824,Thương nhân đầu mối kinh doanh xăng dầu có bắt buộc phải đăng ký hệ thống phân phối xăng dầu của mình hay không?,24180,0.22815561,Hàng thừa kế phân chia di sản theo pháp luật được quy định như thế nào?,82358,0.29351532,Tủ điều khiển máy bơm nước chữa cháy có cần phải được nối đất an toàn hay không?,136396,0.19500476,"Trách nhiệm tiếp nhận, xử lý, tổng hợp, phân tích báo cáo thống kê của Bộ Tư pháp được quy định như thế nào?",95462,0.22983405,Cơ quan cấp Cục trong thỏa thuận quốc tế bao gồm những cơ quan nào?,144932,0.20599401,Nhiệm vụ của Viện Kiểm sát nhân dân khi thực hiện đấu giá tài sản thi hành án như thế nào?,113680,0.26931155,"Chi nhánh, văn phòng đại diện của pháp nhân được quy định như thế nào?",122894,0.26384878,Thời điểm thông báo phương thức vận hành hệ thống điện tháng tới là khi nào?,67950,0.25771812,Giao kết hợp đồng trong bán hàng online được quy định ra sao?
154236,"Bố trí sử dụng phương tiện, thiết bị làm việc không đúng mục đích có xem là hành vi gây lãng phí trong sử dụng phương tiện, thiết bị làm việc không?",4,32856,0.44851720,"Cơ quan nào được quản lý phương tiện, thiết bị kỹ thuật nghiệp vụ trong lĩnh vực giao thông?",137266,0.53435206,"Trách nhiệm mua sắm, trang bị phương tiện đi lại của cơ quan được giao quản lý phương tiện đi lại trong việc thực hành tiết kiệm, chống lãng phí như thế nào?",9322,0.26371527,Người thuê nhà sử dụng nhà ở không đúng mục đích đã thỏa thuận thì chủ nhà có quyền chấm dứt hợp đồng không?,58192,0.45614582,"Việc thực hành tiết kiệm, chống lãng phí có phải thực hiện theo nguyên tắc cụ thể nào không?",47644,0.24754006,Phương tiện đo được thương nhân xuất nhập khẩu khí sử dụng để xác định lượng khí trong mua bán cần bảo đảm yêu cầu gì?,165238,0.30209062,"Hành vi tẩy xóa, sửa chữa làm sai lệch nội dung giấy phép hoạt động đo đạc và bản đồ của doanh nghiệp có thể bị xử phạt như thế nào?",41290,0.23284876,Mục tiêu vị trí việc làm của chuyên viên về kế hoạch và đầu tư trong cơ quan hành chính nhà nước là gì?,143578,0.42011362,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,167216,0.26659703,Người vận hành trang thiết bị y tế không theo đúng hướng dẫn của chủ sở hữu trang thiết bị y tế thì bị xử phạt thế nào?,167216,0.44562295,Người vận hành trang thiết bị y tế không theo đúng hướng dẫn của chủ sở hữu trang thiết bị y tế thì bị xử phạt thế nào?,86988,0.22275227,Nếu việc tạm dừng làm thủ tục không đúng thì việc bồi thường được thực hiện thế nào?,121218,0.43798327,Các hành vi bị nghiêm cấm trong hoạt động sử dụng tài nguyên trong thư viện là gì?
52688,Cơ quan nào có trách nhiệm lập dự toán chi hỗ trợ giải quyết việc làm và đưa người lao động đi làm việc tại Hàn Quốc tại địa phương?,3,148670,0.48388219,Mức chi từ tiền ký quỹ cho các hoạt động hỗ trợ người lao động làm việc tại Hàn Quốc được quy định ra sao?,148670,0.65159035,Mức chi từ tiền ký quỹ cho các hoạt động hỗ trợ người lao động làm việc tại Hàn Quốc được quy định ra sao?,146446,0.37557507,Việc lập dự toán kinh phí hỗ trợ địa phương sản xuất lúa được thực hiện như thế nào?,146446,0.41205603,Việc lập dự toán kinh phí hỗ trợ địa phương sản xuất lúa được thực hiện như thế nào?,122900,0.30332780,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,122900,0.32010487,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,118026,0.27507406,Người bị áp giải có hành vi chống đối thì thì người đang thi hành công vụ thực hiện việc áp giải phải làm gì?,72030,0.28610343,"Hình thức triển khai công tác tư vấn nghề nghiệp, việc làm đối với cấp trung học cơ sở như thế nào?",32398,0.35363746,Doanh nghiệp dịch vụ được đưa người lao động Việt Nam đi làm việc tại Nhật Bản khi đáp ứng điều kiện gì?,32398,0.37966755,Doanh nghiệp dịch vụ được đưa người lao động Việt Nam đi làm việc tại Nhật Bản khi đáp ứng điều kiện gì?,103654,0.29284656,Trách nhiệm của người sử dụng lao động khi kết thúc thời gian thử việc được quy định thế nào?,26968,0.41868153,Kinh phí thực hiện chi trả trợ cấp thôi việc đối với công chức dựa trên những nguồn nào?
108062,"Tổ chức pháp chế ở doanh nghiệp nhà nước chịu sự quản lý về chuyên môn, nghiệp vụ bởi cơ quan nào?",13,78564,0.52522379,Tổ chức pháp chế ở doanh nghiệp nhà nước có chức năng gì?,78564,0.89983022,Tổ chức pháp chế ở doanh nghiệp nhà nước có chức năng gì?,57462,0.40609705,Hội Di sản Văn hóa Việt Nam chịu sự quản lý nhà nước của cơ quan nào?,116246,0.49916774,Doanh nghiệp có những quyền nào theo quy định hiện nay?,33142,0.17469496,Các trường hợp nào doanh nghiệp cho thuê lại lao động được lấy lại tiền ký quỹ?,37372,0.28468454,Ai có quyền quyết định ngành nghề kinh doanh của Tổng công ty Hàng hải Việt Nam?,94678,0.25550532,Cấp ủy cấp huyện chịu trách nhiệm trước cơ quan nào?,51272,0.45744905,Cục Trợ giúp pháp lý thuộc Bộ Tư pháp có những tổ chức trực thuộc nào giúp Cục trưởng thực hiện chức năng quản lý nhà nước?,94338,0.26217139,Thanh lý tài sản công trong cơ quan nhà nước như thế nào?,113680,0.43672842,"Chi nhánh, văn phòng đại diện của pháp nhân được quy định như thế nào?",62632,0.32087696,Doanh nghiệp giải thể khi nào?,46156,0.51661032,"Câu lạc bộ Pháp chế doanh nghiệp có chức năng, nhiệm vụ gì?"
153304,Xã Phong Minh có nằm trong khu vực III thuộc vùng dân tộc và miền núi không?,1,140756,0.33088660,Phương thức thực hiện đề án Chương trình mục tiêu quốc gia đối với vùng dân tộc thiểu số và miền núi?,146740,0.35005841,Tiêu chuẩn phân loại và cách tính điểm phân loại đơn vị hành chính xã như thế nào?,58780,0.22517216,"Sinh viên là người dân tộc thiểu số thuộc hộ cận nghèo có thuộc đối tượng được miễn, giảm học phí không?",78806,0.41117582,"Xã đã được chuyển về vùng I và có 1 thôn đặc biệt khó khăn thì cán bộ, công chức, viên chức làm việc tại đó có được hưởng phụ cấp thu hút không?",128748,0.18848479,Giám đốc Sở Tài nguyên và Môi trường thuộc Ủy ban nhân dân cấp tỉnh có thuộc biên chế công chức hay không?,152724,0.27135032,Làm công tác văn thư xã tại vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn 4 năm thì có được tính vào phụ cấp công tác lâu năm không?,69572,0.14845347,Đầu tư xây dựng phát triển vùng đệm của khu bảo tồn đất ngập nước có được ngân sách nhà nước hỗ trợ hay không?,9944,0.24220964,Cơ cấu tổ chức của Hội đồng nhân dân huyện như thế nào?,161486,0.31205177,"Việc thực hiện trợ cấp gạo thuộc tiểu dự án 1, dự án 3 Chương trình mục tiêu quốc gia phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021-2025 được quy định như thế nào?",161486,0.21407413,"Việc thực hiện trợ cấp gạo thuộc tiểu dự án 1, dự án 3 Chương trình mục tiêu quốc gia phát triển kinh tế - xã hội vùng đồng bào dân tộc thiểu số và miền núi giai đoạn 2021-2025 được quy định như thế nào?",158880,0.22182846,Thanh tra Ủy ban Dân tộc là tổ chức thuộc cơ quan nào? Thanh tra Ủy ban Dân tộc có những chức năng gì?,41338,0.27693054,"Nhiệm vụ, quyền hạn của Chủ tịch UBND xã ra sao?"
78332,"Cục Thú y trực thuộc Bộ Nông nghiệp và Phát triển nông thôn có nhiệm vụ và quyền hạn gì về quản lý tổ chức, hoạt động dịch vụ công?",8,40284,0.55231434,Cục Chế biến và Phát triển thị trường Nông sản có nhiệm vụ trình Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn những vấn đề gì?,37204,0.60389477,"Tổ chức, cá nhân hành nghề thú y có quyền và nghĩa vụ như thế nào?",119598,0.46686995,Thẻ giám định viên tư pháp tại Bộ Nông nghiệp và Phát triển nông thôn được cấp lại khi nào?,168130,0.41147289,Viện Quy hoạch Thủy lợi là đơn vị sự nghiệp công lập trực thuộc cơ quan nào?,141276,0.25092828,Vụ Hợp tác quốc tế thuộc Bộ Thông tin và Truyền thông có chức năng gì?,141276,0.30812645,Vụ Hợp tác quốc tế thuộc Bộ Thông tin và Truyền thông có chức năng gì?,51272,0.31211030,Cục Trợ giúp pháp lý thuộc Bộ Tư pháp có những tổ chức trực thuộc nào giúp Cục trưởng thực hiện chức năng quản lý nhà nước?,51272,0.38716340,Cục Trợ giúp pháp lý thuộc Bộ Tư pháp có những tổ chức trực thuộc nào giúp Cục trưởng thực hiện chức năng quản lý nhà nước?,78214,0.32898420,Cục Thông tin cơ sở trực thuộc Bộ Thông tin và Truyền thông có cơ cấu tổ chức như thế nào? Biên chế công chức của Cục do ai quyết định?,78214,0.35642138,Cục Thông tin cơ sở trực thuộc Bộ Thông tin và Truyền thông có cơ cấu tổ chức như thế nào? Biên chế công chức của Cục do ai quyết định?,91048,0.29608715,Báo Khoa học và Phát triển hoạt động theo pháp luật nào?,161348,0.34318092,Buôn bán thuốc thú y cần đáp ứng các điều kiện gì?
47556,Ai có thẩm quyền ban hành quyết định thanh tra lại? Khi nào ban hành?,12,14082,0.45916891,Chủ thể nào có thẩm quyền ra quyết định thanh tra Ngành xây dựng?,92064,0.72920001,Trách nhiệm của người ra quyết định thanh tra ra sao?,137336,0.32227099,Thẩm quyền quyết định giao tài sản công cho cơ quan nhà nước được quy định thế nào?,135238,0.59039450,Thời gian thực hiện một cuộc thanh tra là bao lâu?,14082,0.45916891,Chủ thể nào có thẩm quyền ra quyết định thanh tra Ngành xây dựng?,14082,0.56431562,Chủ thể nào có thẩm quyền ra quyết định thanh tra Ngành xây dựng?,30832,0.31468785,Ai có thẩm quyền ban hành Điều lệ của Tập đoàn Dầu khí Việt Nam?,19884,0.35265023,Trưởng đoàn thanh tra chuyên ngành của Bộ Giao thông vận tải có quyền xử phạt nhân viên hàng không không khóa chốt cửa buồng lái máy bay trong thời gian đang bay không?,134214,0.28011763,Ai có quyền quyết định việc gia hạn thời hạn điều tra vụ án hình sự?,128386,0.53613639,Ai là người lập Báo cáo kết quả thanh tra tại cơ quan hành chính? Và có phải kèm theo bản dự thảo Kết luận thanh tra hay không?,81990,0.31222290,"Thẩm quyền tiếp nhận, xử lý, ban hành Quyết định không hoàn trả khoản nộp tiền thuế thừa",96600,0.49418774,Thẩm quyền bổ nhiệm vào ngạch Thanh tra viên chính khi thi nâng ngạch được quy định ra sao?
1288,Chủ tịch nước sẽ có những nhiệm vụ và quyền hạn như thế nào?,20,66862,0.60643005,Điều tra viên có những nhiệm vụ và quyền hạn như thế nào?,92356,0.85635871,Nhiệm kỳ của Chủ tịch nước là bao lâu?,136870,0.51928675,Chủ tịch Hiệp Hội công chứng viên Việt Nam có những quyền hạn gì?,121256,0.59472561,Trình tự bầu Chủ tịch nước mới được thực hiện như thế nào theo quy định hiện nay?,117780,0.32997131,Trưởng Ban chỉ đạo cải cách hành chính của Chính phủ có những nhiệm vụ và quyền hạn gì?,73752,0.42189252,"Nguyên tắc làm việc, nhiệm kỳ và trách nhiệm báo cáo của Hội đồng dân tộc và Ủy ban của Quốc hội như thế nào?",96070,0.49029434,Chủ tịch Hội đồng thi cấp chứng chỉ hành nghề dịch vụ làm thủ tục về thuế có nhiệm vụ và quyền hạn gì?,151114,0.30654323,Giấy phép lái xe được pháp luật quy định như thế nào?,48118,0.35846686,Chủ tịch Công ty trách nhiệm hữu hạn một thành viên Nhà xuất bản Lao động Xã hội có nghĩa vụ gì?,89364,0.36013967,Chính phủ xác định nhiệm vụ xây dựng và hoàn thiện văn bản quy phạm pháp luật về công tác xã hội như thế nào?,41338,0.47528893,"Nhiệm vụ, quyền hạn của Chủ tịch UBND xã ra sao?",99550,0.46749938,Tiêu chuẩn của Phó Thủ tướng Chính phủ được quy định như thế nào?
13642,"Tàu biển thuộc sở hữu của tổ chức, cá nhân Việt Nam có được mang cờ quốc tịch nước ngoài không?",20,90690,0.51062274,Có được giữ quốc tịch nước ngoài khi trở lại quốc tịch Việt Nam không?,162038,0.64177704,Tất cả các loại tàu thuyền không phân biệt quốc tịch có được phép đi qua lãnh hải Việt Nam không?,168246,0.36076009,Người nước ngoài đang du lịch ở Việt Nam có thuộc đối tượng được cấp thẻ tạm trú hay không?,102080,0.47691697,Tổ chức nước ngoài không có chức năng ngoại giao sử dụng con dấu do nước họ cung cấp để sử dụng tại Việt Nam cần lưu ý gì?,122900,0.26027870,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,139590,0.42161125,Đăng ký tàu biển có những hình thức nào?,159906,0.23161632,Việc đàm phán thỏa thuận quốc tế nhân danh cơ quan thuộc quyền quản lý của cơ quan trực thuộc Bộ Quốc phòng được thực hiện thế nào?,42074,0.30493993,Chủ tàu thủy nội địa phải nộp những giấy tờ gì để được vào bến thủy nội địa thuộc thẩm quyền quản lý của Bộ Quốc phòng?,101630,0.27309656,Trưởng Chi nhánh của Tổ chức trọng tài nước ngoài tại Việt Nam là ai?,22540,0.32069939,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,7830,0.28857505,"Văn phòng đại diện của tổ chức, cơ sở giáo dục nghề nghiệp nước ngoài tại Việt Nam thực hiện sửa đổi Giấy phép thành lập trong trường hợp nào?",76096,0.37078312,Đảm nhiệm chức danh thuyền trưởng như thế nào?
145448,"Người ra nước ngoài có thời hạn bị mất hộ chiếu, có nguyện vọng về nước ngay thì được cấp lại theo thủ tục nào?",15,158438,0.36072135,Trình tự giải quyết thôi việc theo nguyện vọng của công chức cấp tỉnh được thực hiện như thế nào?,66734,0.70663548,Trình báo mất là điều kiện bắt buộc để được cấp hộ chiếu mới có đúng không?,90454,0.37474203,Mức hưởng trợ cấp thôi việc theo nguyện vọng đối với công chức được tính thế nào?,155082,0.50329500,Trợ lý Chủ tịch nước có được cấp hộ chiếu ngoại giao không?,122900,0.21861333,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,113030,0.47470823,Thủ tục cấp lại thẻ Căn cước công dân như thế nào?,49814,0.15269172,Giám định lại mức suy giảm khả năng lao động do tai nạn lao động theo thời hạn như thế nào?,155996,0.21196312,Người Việt Nam định cư tại Thái Lan có được miễn nộp phí lệ phí trong lĩnh vực ngoại giao hay không?,83284,0.24276704,Nhà thầu nước ngoài là gì?,155194,0.50566435,Thủ tục giải quyết hồ sơ xin trở lại quốc tịch Việt Nam như thế nào?,166456,0.24003589,Có được vay ngoại tệ để đầu tư ra nước ngoài hay không?,115886,0.42308447,Yêu cầu ghi vào Sổ hộ tịch việc ly hôn thực hiện ở nước ngoài bằng những hình thức nào?
83208,Người giao cho người không có giấy phép người lái tàu bay gây thiệt hại tài sản 200.000.000 đồng sẽ bị truy cứu trách nhiệm hình sự thế nào?,4,150876,0.65479237,Người phát tán chương trình tin học gây hại cho hoạt động phương tiện điện tử gây thiệt hại 150.000.000 đồng có bị truy cứu trách nhiệm hình sự không?,44682,0.52935749,Nghĩa vụ của người chỉ huy tàu bay được pháp luật quy định như thế nào?,63162,0.54074121,"Cố ý làm trái quy định về phân phối tiền cứu trợ gây thất thoát 100.000.000 đồng do lợi dụng chức vụ, quyền hạn thì bị truy cứu trách nhiệm hình sự thế nào?",132618,0.51734394,Mức phạt đối với hành vi không có giấy phép lái xe là bao nhiêu?,62306,0.18196857,Gây thương tích cho người khác trên 11% bị xử phạt như thế nào theo pháp luật hình sự?,62306,0.38979977,Gây thương tích cho người khác trên 11% bị xử phạt như thế nào theo pháp luật hình sự?,129416,0.26759517,Người che giấu tội phạm về tội vi phạm quy định về đầu tư công trình xây dựng gây hậu quả nghiêm trọng có bị truy cứu trách nhiệm hình sự không?,81016,0.45715773,Cấu thành của tội vô ý làm chết người là gì?,75842,0.13851315,"Người lợi dụng chức vụ, quyền hạn mua chuộc người làm chứng trong các vụ án hình sự để khai báo gian dối thì có thể bị phạt tù cao nhất bao nhiêu năm?",145396,0.38468051,Nếu không may ném gạch đá vào ô tô đang lưu thông gây tai nạn chết người và cố tình xóa dấu vết tại hiện trường tai nạn thì bị xử lý ra sao?,48012,0.31702423,Thời hiệu truy cứu trách nhiệm hình sự đối với tội sử dụng trái phép tài sản là bao nhiêu năm?,48012,0.40412173,Thời hiệu truy cứu trách nhiệm hình sự đối với tội sử dụng trái phép tài sản là bao nhiêu năm?
41136,Giấy chứng nhận GMP có thể được dùng để thay thế Giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm không?,17,123214,0.64922410,Hồ sơ đề nghị Giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm bao gồm giấy tờ nào?,16622,0.59330899,Chứng nhận HACCP là gì?,26264,0.54848623,Cơ quan nào có thẩm quyền cấp Giấy chứng nhận đối với cơ sở kinh doanh thực phẩm chức năng đủ điều kiện an toàn thực phẩm?,41936,0.46462756,Có cần gia hạn giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm hay chỉ cần bản cam kết an toàn vệ sinh thực phẩm đối với cơ sở dịch vụ ăn uống?,113924,0.36898959,Mẫu Giấy chứng nhận đủ điều kiện hoạt động huấn luyện an toàn vệ sinh lao động trong Bộ Quốc phòng hiện nay?,137956,0.27881068,Cơ sở được cấp giấy phép môi trường có được xử lý chất thải nguy hại không?,116896,0.22928333,Trong thời gian bao lâu kể từ ngày nhận quyết định bị thu hồi Giấy chứng nhận đăng ký doanh nghiệp thì doanh nghiệp phải nộp hồ sơ giải thể?,12036,0.23242038,Hồ sơ đề nghị cấp đổi Chứng chỉ định giá đất gồm những giấy tờ gì?,22540,0.26062167,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,140836,0.25173229,"Cơ sở kinh doanh thực phẩm thủy sản cần tuân thủ theo những yêu cầu gì về địa điểm, thiết kế bố trí và khu vực nhà vệ sinh?",135556,0.50405443,Hồ sơ đề nghị cấp giấy chứng nhận đủ điều kiện đảm bảo an toàn cho chữ ký số chuyên dùng cần những loại giấy tờ gì?,16622,0.59330899,Chứng nhận HACCP là gì?
90918,Người được cấp bằng tốt nghiệp trung học phổ thông có những quyền gì?,11,43956,0.58389044,Điều kiện dự thi tốt nghiệp trung học phổ thông năm 2023 là gì?,120046,0.66426951,Mất bằng tốt nghiệp THPT có được cấp lại bản chính hay không?,164940,0.50009561,Sau khi tốt nghiệp ngành lâm nghiệp trình độ trung cấp thì người học phải có những kiến thức nào?,78816,0.41640896,Người học ngành công nghệ kỹ thuật cơ điện tử trình độ cao đẳng sau khi tốt nghiệp có thể làm những công việc nào?,29040,0.26391810,Hình thức triển khai công tác hỗ trợ khởi nghiệp đối với cấp trung học cơ sở?,144602,0.31876928,Đánh giá học sinh trung học cơ sở thường xuyên hay định kỳ thì việc đánh giá được thực hiện thông qua hình thức nào?,72030,0.24740279,"Hình thức triển khai công tác tư vấn nghề nghiệp, việc làm đối với cấp trung học cơ sở như thế nào?",37344,0.45892060,Phí công chứng học bạ THPT hết bao nhiêu tiền?,102960,0.26142591,Hồ sơ hưởng trợ cấp thất nghiệp bao gồm những gì?,8764,0.38299423,Quy định về kiểm soát thanh toán kinh phí hỗ trợ cho người học tại Kho bạc Nhà nước?,13804,0.35574919,Ban coi thi tốt nghiệp THPT có những trách nhiệm và quyền hạn gì?,146810,0.47836679,"Định hướng nghề nghiệp, việc làm đối với cấp trung học cơ sở như thế nào?"
